i,j,name_i,name_j,distance_m,rssi_dbm,per,adjacent
8,62,8,62,1359.85,-119.218,1,0
8,63,8,63,1385.27,-121.725,1,0
8,64,8,64,1407.88,-116.408,1,0
8,65,8,65,1438.98,-101.086,0.006,0
8,66,8,66,1470.82,-121.193,1,0
8,67,8,67,1501.2,-115.619,1,0
8,68,8,68,1524.53,-101.121,0.006,0
8,69,8,69,1548.56,-134.997,1,0
8,70,8,70,1569.09,-125.65,1,0
8,71,8,71,1589.58,-101.49,0.03,0
8,72,8,72,1606.55,-104.676,0.8,0
8,73,8,73,1627.06,-97.8363,0,0
8,74,8,74,1653.25,-116.817,1,0
8,75,8,DSO,73,-104.905,0.8,0
8,76,8,Market,73,-100.355,0.0015,0
9,10,9,10,23.7065,-87.7868,0,1
9,11,9,11,50.5668,-66.6467,0,1
9,12,9,12,70.6045,-81.066,0,1
9,13,9,13,96.6747,-84.357,0,1
9,14,9,14,131.244,-89.7554,0,1
9,15,9,15,157.613,-110.545,1,0
9,16,9,16,174.003,-79.7187,0,0
9,17,9,17,192.961,-111.174,1,0
9,18,9,18,210.64,-92.2319,0,0
9,19,9,19,242.244,-100.899,0.006,0
9,20,9,20,270.934,-80.374,0,0
9,21,9,21,292.961,-115.677,1,0
9,22,9,22,320.451,-106.777,1,0
9,23,9,23,348.811,-120.52,1,0
9,24,9,24,380.552,-91.2953,0,0
9,25,9,25,410.21,-116.993,1,0
9,26,9,26,436.313,-109.477,1,0
9,27,9,27,464.634,-119.183,1,0
9,28,9,28,488.611,-98.3135,0,0
9,29,9,29,514.125,-89.8473,0,0
9,30,9,30,542.373,-88.2549,0,0
9,31,9,31,570.636,-112.856,1,0
9,32,9,32,593.314,-116.076,1,0
9,33,9,33,612.413,-115.558,1,0
9,34,9,34,640.073,-118.171,1,0
9,35,9,35,661.906,-112.502,1,0
9,36,9,36,691.602,-104.726,0.8,0
9,37,9,37,712.933,-120.722,1,0
9,38,9,38,735.556,-117.182,1,0
9,39,9,39,762.308,-90.7017,0,0
9,40,9,40,779.954,-112.932,1,0
9,41,9,41,806.809,-120.621,1,0
9,42,9,42,832.332,-128.865,1,0
9,43,9,43,861.267,-119.648,1,0
9,44,9,44,888.126,-102.801,0.15,0
9,45,9,45,904.39,-101.191,0.006,0
9,46,9,46,922.072,-103.522,0.4,0
9,47,9,47,945.434,-101.472,0.03,0
9,48,9,48,977.986,-100.541,0.006,0
9,49,9,49,1006.3,-117.023,1,0
9,50,9,50,1026.75,-118.799,1,0
9,51,9,51,1052.27,-105.931,1,0
9,52,9,52,1071.44,-123.432,1,0
9,53,9,53,1103.24,-124.393,1,0
9,54,9,54,1137.89,-113.305,1,0
9,55,9,55,1165.37,-110.851,1,0
9,56,9,56,1184.43,-117.757,1,0
9,57,9,57,1204.24,-124.6,1,0
9,58,9,58,1233.28,-95.3239,0,0
9,59,9,59,1262.92,-133.323,1,0
9,60,9,60,1292.65,-111.75,1,0
9,61,9,61,1316.83,-106.077,1,0
9,62,9,62,1341.45,-132.948,1,0
9,63,9,63,1366.88,-100.111,0.0015,0
9,64,9,64,1389.49,-108.916,1,0
9,65,9,65,1420.59,-130.778,1,0
9,66,9,66,1452.42,-117.079,1,0
9,67,9,67,1482.81,-116.76,1,0
9,68,9,68,1506.15,-111.688,1,0
9,69,9,69,1530.18,-134.361,1,0
9,70,9,70,1550.71,-134.129,1,0
9,71,9,71,1571.2,-121.065,1,0
9,72,9,72,1588.17,-103.816,0.4,0
9,73,9,73,1608.68,-135.562,1,0
9,74,9,74,1634.88,-135.659,1,0
9,75,9,DSO,91.2853,-92.7271,0,0
9,76,9,Market,91.2853,-97.2522,0,0
10,11,10,11,26.9258,-81.3366,0,1
10,12,10,12,47.4236,-97.5592,0,1
10,13,10,13,73.5935,-74.4301,0,1
10,14,10,14,108.245,-90.6904,0,1
10,15,10,15,134.536,-88.4812,0,0
10,16,10,16,150.894,-110.742,1,0
10,17,10,17,169.918,-77.3297,0,0
10,18,10,18,187.609,-98.4986,0,0
10,19,10,19,219.317,-84.9135,0,0
10,20,10,20,248.195,-102.663,0.15,0
10,21,10,21,270.148,-110.134,1,0
10,22,10,22,297.7,-117.852,1,0
10,23,10,23,326.014,-83.1569,0,0
10,24,10,24,357.807,-95.315,0,0
10,25,10,25,387.497,-98.1033,0,0
10,26,10,26,413.663,-113.055,1,0
10,27,10,27,441.942,-119.077,1,0
10,28,10,28,466.048,-117.254,1,0
10,29,10,29,491.44,-113.213,1,0
10,30,10,30,519.728,-105.194,0.8,0
10,31,10,31,548.045,-114.09,1,0
10,32,10,32,570.828,-106.309,1,0
10,33,10,33,589.932,-94.6377,0,0
10,34,10,34,617.645,-121.147,1,0
10,35,10,35,639.414,-105.468,1,0
10,36,10,36,669.104,-110.407,1,0
10,37,10,37,690.507,-111.723,1,0
10,38,10,38,713.123,-99.5347,0.0015,0
10,39,10,39,739.797,-128.649,1,0
10,40,10,40,757.407,-108.732,1,0
10,41,10,41,784.22,-97.7212,0,0
10,42,10,42,809.83,-100.878,0.006,0
10,43,10,43,838.705,-100.058,0.0015,0
10,44,10,44,865.528,-99.4374,0.0015,0
10,45,10,45,881.796,-101.07,0.006,0
10,46,10,46,899.45,-116.626,1,0
10,47,10,47,922.775,-120.985,1,0
10,48,10,48,955.308,-128.124,1,0
10,49,10,49,983.606,-109.812,1,0
10,50,10,50,1004.09,-99.7307,0.0015,0
10,51,10,51,1029.57,-94.2065,0,0
10,52,10,52,1048.71,-127.283,1,0
10,53,10,53,1080.52,-112.689,1,0
10,54,10,54,1115.17,-111.255,1,0
10,55,10,55,1142.69,-101.313,0.006,0
10,56,10,56,1161.78,-121.978,1,0
10,57,10,57,1181.58,-125.07,1,0
10,58,10,58,1210.59,-105.451,1,0
10,59,10,59,1240.27,-105.44,1,0
10,60,10,60,1269.98,-113.312,1,0
10,61,10,61,1294.1,-95.0198,0,0
10,62,10,62,1318.77,-102.227,0.03,0
10,63,10,63,1344.21,-117.983,1,0
10,64,10,64,1366.84,-97.9352,0,0
10,65,10,65,1397.95,-128.34,1,0
10,66,10,66,1429.77,-101.409,0.03,0
10,67,10,67,1460.18,-110.205,1,0
10,68,10,68,1483.56,-115.222,1,0
10,69,10,69,1507.58,-125.236,1,0
10,70,10,70,1528.14,-126.863,1,0
10,71,10,71,1548.62,-115.921,1,0
10,72,10,72,1565.58,-131.714,1,0
10,73,10,73,1586.1,-117.321,1,0
10,74,10,74,1612.33,-104.606,0.8,0
10,75,10,DSO,113.899,-111.184,1,0
10,76,10,Market,113.899,-102.332,0.03,0
11,12,11,12,24.1661,-91.4988,0,1
11,13,11,13,49.4065,-75.864,0,1
11,14,11,14,83.7377,-71.4275,0,1
11,15,11,15,109.659,-95.0454,0,0
11,16,11,16,125.873,-102.05,0.03,0
11,17,11,17,144.972,-80.1991,0,0
11,18,11,18,162.641,-94.5008,0,0
11,19,11,19,194.487,-92.3375,0,0
11,20,11,20,223.665,-116.57,1,0
11,21,11,21,245.449,-82.7896,0,0
11,22,11,22,273.075,-89.2592,0,0
11,23,11,23,301.281,-101.485,0.03,0
11,24,11,24,333.138,-92.8116,0,0
11,25,11,25,362.862,-110.647,1,0
11,26,11,26,389.117,-86.7368,0,0
11,27,11,27,417.31,-102.365,0.03,0
11,28,11,28,441.617,-101.722,0.03,0
11,29,11,29,466.795,-99.5097,0.0015,0
11,30,11,30,495.138,-89.9315,0,0
11,31,11,31,523.534,-118.695,1,0
11,32,11,32,546.48,-111.779,1,0
11,33,11,33,565.584,-88.5586,0,0
11,34,11,34,593.372,-119.261,1,0
11,35,11,35,615.033,-102.967,0.15,0
11,36,11,36,644.705,-115.735,1,0
11,37,11,37,666.217,-106.489,1,0
11,38,11,38,688.817,-119.087,1,0
11,39,11,39,715.364,-118.196,1,0
11,40,11,40,732.912,-102.675,0.15,0
11,41,11,41,759.655,-125.674,1,0
11,42,11,42,785.398,-123.412,1,0
11,43,11,43,814.175,-100.987,0.006,0
11,44,11,44,840.936,-107.322,1,0
11,45,11,45,857.211,-123.049,1,0
11,46,11,46,874.817,-123.475,1,0
11,47,11,47,898.08,-116.995,1,0
11,48,11,48,930.579,-116.111,1,0
11,49,11,49,958.846,-91.7624,0,0
11,50,11,50,979.386,-97.2322,0,0
11,51,11,51,1004.8,-121.132,1,0
11,52,11,52,1023.89,-95.0168,0,0
11,53,11,53,1055.71,-116.287,1,0
11,54,11,54,1090.36,-93.1609,0,0
11,55,11,55,1117.95,-119.845,1,0
11,56,11,56,1137.07,-95.461,0,0
11,57,11,57,1156.86,-116.3,1,0
11,58,11,58,1185.82,-111.5,1,0
11,59,11,59,1215.55,-116.313,1,0
11,60,11,60,1245.22,-98.1148,0,0
11,61,11,61,1269.27,-108.188,1,0
11,62,11,62,1294.01,-95.0263,0,0
11,63,11,63,1319.48,-132.432,1,0
11,64,11,64,1342.13,-124.427,1,0
11,65,11,65,1373.26,-133.909,1,0
11,66,11,66,1405.05,-110.424,1,0
11,67,11,67,1435.5,-110.302,1,0
11,68,11,68,1458.95,-124.835,1,0
11,69,11,69,1482.94,-128.546,1,0
11,70,11,70,1503.55,-113.315,1,0
11,71,11,71,1523.99,-134.622,1,0
11,72,11,72,1540.94,-113.435,1,0
11,73,11,73,1561.48,-118.961,1,0
11,74,11,74,1587.75,-114.815,1,0
11,75,11,DSO,139.313,-101.393,0.03,0
11,76,11,Market,139.313,-93.5162,0,0
12,13,12,13,26.1725,-63.4834,0,1
12,14,12,14,60.8276,-99.4848,0.0015,1
12,15,12,15,87.1149,-110.136,1,0
12,16,12,16,103.479,-88.069,0,0
12,17,12,17,122.495,-104.619,0.8,0
12,18,12,18,140.186,-110.798,1,0
12,19,12,19,171.898,-116.156,1,0
12,20,12,20,200.823,-79.2149,0,0
12,21,12,21,222.749,-104.78,0.8,0
12,22,12,22,250.316,-110.601,1,0
12,23,12,23,278.614,-82.0734,0,0
12,24,12,24,310.421,-86.5409,0,0
12,25,12,25,340.119,-111.072,1,0
12,26,12,26,366.306,-107.694,1,0
12,27,12,27,394.568,-111.123,1,0
12,28,12,28,418.724,-84.5293,0,0
12,29,12,29,444.065,-108.978,1,0
12,30,12,30,472.366,-106.707,1,0
12,31,12,31,500.704,-89.9163,0,0
12,32,12,32,523.534,-86.1758,0,0
12,33,12,33,542.639,-97.5938,0,0
12,34,12,34,570.377,-124.847,1,0
12,35,12,35,592.112,-118.173,1,0
12,36,12,36,621.798,-123.765,1,0
12,37,12,37,643.236,-123.45,1,0
12,38,12,38,665.848,-119.982,1,0
12,39,12,39,692.483,-108.908,1,0
12,40,12,40,710.076,-125.313,1,0
12,41,12,41,736.872,-117.652,1,0
12,42,12,42,762.518,-95.1435,0,0
12,43,12,43,791.367,-92.7549,0,0
12,44,12,44,818.174,-96.2423,0,0
12,45,12,45,834.445,-114.716,1,0
12,46,12,46,852.087,-97.7912,0,0
12,47,12,47,875.399,-124.032,1,0
12,48,12,48,907.926,-115.737,1,0
12,49,12,49,936.219,-118.944,1,0
12,50,12,50,956.716,-127.524,1,0
12,51,12,51,982.184,-113.722,1,0
12,52,12,52,1001.31,-131.286,1,0
12,53,12,53,1033.12,-126.407,1,0
12,54,12,54,1067.78,-120.691,1,0
12,55,12,55,1095.31,-122.28,1,0
12,56,12,56,1114.4,-121.889,1,0
12,57,12,57,1134.2,-103.352,0.15,0
12,58,12,58,1163.2,-129.361,1,0
12,59,12,59,1192.89,-133.199,1,0
12,60,12,60,1222.59,-109.457,1,0
12,61,12,61,1246.7,-116.541,1,0
12,62,12,62,1271.39,-103.756,0.4,0
12,63,12,63,1296.83,-119.496,1,0
12,64,12,64,1319.46,-101.021,0.006,0
12,65,12,65,1350.58,-113.875,1,0
12,66,12,66,1382.39,-99.2671,0,0
12,67,12,67,1412.81,-130.253,1,0
12,68,12,68,1436.21,-127.325,1,0
12,69,12,69,1460.22,-129.945,1,0
12,70,12,70,1480.8,-100.958,0.006,0
12,71,12,71,1501.26,-129.117,1,0
12,72,12,72,1518.22,-105.875,1,0
12,73,12,73,1538.74,-121.328,1,0
12,74,12,74,1564.98,-128.33,1,0
12,75,12,DSO,161.32,-99.2531,0,0
12,76,12,Market,161.32,-88.2534,0,0
13,14,13,14,34.6554,-73.7349,0,1
13,15,13,15,60.959,-106.674,1,0
13,16,13,16,77.3369,-109.11,1,0
13,17,13,17,96.3328,-82.0172,0,0
13,18,13,18,114.022,-104.802,0.8,0
13,19,13,19,145.726,-96.2931,0,0
13,20,13,20,174.668,-96.5859,0,0
13,21,13,21,196.581,-90.1257,0,0
13,22,13,22,224.154,-109.58,1,0
13,23,13,23,252.446,-116.15,1,0
13,24,13,24,284.257,-85.7216,0,0
13,25,13,25,313.959,-96.2759,0,0
13,26,13,26,340.154,-119.15,1,0
13,27,13,27,368.409,-100.346,0.0015,0
13,28,13,28,392.588,-85.3484,0,0
13,29,13,29,417.905,-104.589,0.8,0
13,30,13,30,446.212,-93.8112,0,0
13,31,13,31,474.558,-122.757,1,0
13,32,13,32,497.41,-119.31,1,0
13,33,13,33,516.515,-87.1758,0,0
13,34,13,34,544.266,-98.6153,0,0
13,35,13,35,565.984,-115.407,1,0
13,36,13,36,595.668,-106.549,1,0
13,37,13,37,617.122,-123.124,1,0
13,38,13,38,639.731,-113.798,1,0
13,39,13,39,666.348,-89.2417,0,0
13,40,13,40,683.933,-94.1342,0,0
13,41,13,41,710.721,-109.592,1,0
13,42,13,42,736.384,-101.25,0.006,0
13,43,13,43,765.22,-102.392,0.15,0
13,44,13,44,792.021,-125.128,1,0
13,45,13,45,808.293,-124.207,1,0
13,46,13,46,825.931,-125.489,1,0
13,47,13,47,849.238,-112.597,1,0
13,48,13,48,881.762,-111.192,1,0
13,49,13,49,910.053,-118.467,1,0
13,50,13,50,930.554,-101.735,0.03,0
13,51,13,51,956.018,-109.4,1,0
13,52,13,52,975.144,-126.671,1,0
13,53,13,53,1006.96,-116.869,1,0
13,54,13,54,1041.61,-111.95,1,0
13,55,13,55,1069.15,-103.861,0.4,0
13,56,13,56,1088.24,-105.748,1,0
13,57,13,57,1108.04,-92.9412,0,0
13,58,13,58,1137.04,-128.58,1,0
13,59,13,59,1166.73,-116.086,1,0
13,60,13,60,1196.43,-101.413,0.03,0
13,61,13,61,1220.53,-105.865,1,0
13,62,13,62,1245.22,-126.365,1,0
13,63,13,63,1270.67,-114.448,1,0
13,64,13,64,1293.3,-127.464,1,0
13,65,13,65,1324.42,-130.773,1,0
13,66,13,66,1356.23,-115.235,1,0
13,67,13,67,1386.65,-111.575,1,0
13,68,13,68,1410.06,-101.138,0.006,0
13,69,13,69,1434.07,-104.703,0.8,0
13,70,13,70,1454.64,-132.89,1,0
13,71,13,71,1475.11,-109.904,1,0
13,72,13,72,1492.06,-97.5299,0,0
13,73,13,73,1512.59,-132.545,1,0
13,74,13,74,1538.83,-130.88,1,0
13,75,13,DSO,187.491,-114.611,1,0
13,76,13,Market,187.491,-100.11,0.0015,0
14,15,14,15,26.4008,-93.8817,0,0
14,16,14,16,42.8019,-79.4593,0,0
14,17,14,17,61.7171,-104.293,0.4,0
14,18,14,18,79.3977,-95.3086,0,0
14,19,14,19,111.072,-81.7043,0,0
14,20,14,20,140.036,-79.7133,0,0
14,21,14,21,161.929,-79.362,0,0
14,22,14,22,189.51,-93.497,0,0
14,23,14,23,217.793,-87.5295,0,0
14,24,14,24,249.61,-93.8778,0,0
14,25,14,25,279.315,-93.1732,0,0
14,26,14,26,305.523,-87.4233,0,0
14,27,14,27,333.766,-89.1357,0,0
14,28,14,28,357.975,-117.012,1,0
14,29,14,29,383.262,-107.63,1,0
14,30,14,30,411.575,-88.0455,0,0
14,31,14,31,439.932,-101.087,0.006,0
14,32,14,32,462.813,-123.109,1,0
14,33,14,33,481.918,-117.99,1,0
14,34,14,34,509.684,-92.4948,0,0
14,35,14,35,531.38,-93.5895,0,0
14,36,14,36,561.061,-104.233,0.4,0
14,37,14,37,582.537,-115.058,1,0
14,38,14,38,605.142,-93.73,0,0
14,39,14,39,631.735,-97.3011,0,0
14,40,14,40,649.31,-123.096,1,0
14,41,14,41,676.089,-111.245,1,0
14,42,14,42,701.771,-107.738,1,0
14,43,14,43,730.592,-102.909,0.15,0
14,44,14,44,757.386,-105.229,0.8,0
14,45,14,45,773.658,-91.7258,0,0
14,46,14,46,791.291,-100.662,0.006,0
14,47,14,47,814.592,-99.0476,0,0
14,48,14,48,847.114,-92.3007,0,0
14,49,14,49,875.403,-117.084,1,0
14,50,14,50,895.907,-96.27,0,0
14,51,14,51,921.367,-110.855,1,0
14,52,14,52,940.49,-122.289,1,0
14,53,14,53,972.303,-112.193,1,0
14,54,14,54,1006.96,-98.8585,0,0
14,55,14,55,1034.5,-98.9596,0,0
14,56,14,56,1053.59,-115.467,1,0
14,57,14,57,1073.39,-115.12,1,0
14,58,14,58,1102.39,-129.648,1,0
14,59,14,59,1132.08,-132.624,1,0
14,60,14,60,1161.78,-97.2852,0,0
14,61,14,61,1185.88,-125.83,1,0
14,62,14,62,1210.57,-111.442,1,0
14,63,14,63,1236.02,-117.292,1,0
14,64,14,64,1258.65,-99.914,0.0015,0
14,65,14,65,1289.78,-132.926,1,0
14,66,14,66,1321.58,-106.267,1,0
14,67,14,67,1352.01,-130.358,1,0
14,68,14,68,1375.42,-125.01,1,0
14,69,14,69,1399.43,-118.42,1,0
14,70,14,70,1420.01,-119.799,1,0
14,71,14,71,1440.47,-96.1433,0,0
14,72,14,72,1457.42,-123.392,1,0
14,73,14,73,1477.95,-98.8125,0,0
14,74,14,74,1504.2,-102.961,0.15,0
14,75,14,DSO,222.144,-81.2238,0,0
14,76,14,Market,222.144,-81.3461,0,0
15,16,15,16,16.4012,-74.0431,0,1
15,17,15,17,35.3836,-97.8385,0,1
15,18,15,18,53.0754,-81.1915,0,1
15,19,15,19,84.8528,-83.0435,0,1
15,20,15,20,114.022,-96.9952,0,1
15,21,15,21,135.794,-81.0531,0,1
15,22,15,22,163.417,-92.5738,0,1
15,23,15,23,191.638,-85.1615,0,1
15,24,15,24,223.486,-85.3024,0,1
15,25,15,25,253.207,-81.9975,0,1
15,26,15,26,279.458,-99.6778,0.0015,1
15,27,15,27,307.657,-94.5797,0,0
15,28,15,28,331.965,-82.6235,0,0
15,29,15,29,357.146,-121.95,1,0
15,30,15,30,385.483,-97.5165,0,0
15,31,15,31,413.876,-114.877,1,0
15,32,15,32,436.835,-104.165,0.4,0
15,33,15,33,455.939,-93.2276,0,0
15,34,15,34,483.741,-114.572,1,0
15,35,15,35,505.381,-109.16,1,0
15,36,15,36,535.051,-104.989,0.8,0
15,37,15,37,556.579,-104.178,0.4,0
15,38,15,38,579.175,-105.229,0.8,0
15,39,15,39,605.706,-111.864,1,0
15,40,15,40,623.254,-93.076,0,0
15,41,15,41,650.001,-100.733,0.006,0
15,42,15,42,675.74,-88.7074,0,0
15,43,15,43,704.518,-93.11,0,0
15,44,15,44,731.285,-119.289,1,0
15,45,15,45,747.559,-101.67,0.03,0
15,46,15,46,765.173,-102.15,0.03,0
15,47,15,47,788.45,-129.369,1,0
15,48,15,48,820.959,-129.338,1,0
15,49,15,49,849.236,-96.8877,0,0
15,50,15,50,869.76,-99.2736,0,0
15,51,15,51,895.197,-109.231,1,0
15,52,15,52,914.302,-104.446,0.8,0
15,53,15,53,946.118,-116.616,1,0
15,54,15,54,980.77,-112.463,1,0
15,55,15,55,1008.34,-93.2318,0,0
15,56,15,56,1027.45,-122.107,1,0
15,57,15,57,1047.24,-102.208,0.03,0
15,58,15,58,1076.22,-110.869,1,0
15,59,15,59,1105.93,-127.359,1,0
15,60,15,60,1135.61,-97.7737,0,0
15,61,15,61,1159.69,-98.5483,0,0
15,62,15,62,1184.4,-105.646,1,0
15,63,15,63,1209.86,-94.0538,0,0
15,64,15,64,1232.5,-113.673,1,0
15,65,15,65,1263.63,-121.297,1,0
15,66,15,66,1295.43,-120.878,1,0
15,67,15,67,1325.87,-128.969,1,0
15,68,15,68,1349.31,-125.084,1,0
15,69,15,69,1373.31,-108.652,1,0
15,70,15,70,1393.9,-99.7743,0.0015,0
15,71,15,71,1414.35,-110.559,1,0
15,72,15,72,1431.3,-95.7074,0,0
15,73,15,73,1451.84,-129.431,1,0
15,74,15,74,1478.1,-115.834,1,0
15,75,15,DSO,248.421,-116.87,1,0
15,76,15,Market,248.421,-111.98,1,0
16,17,16,17,19.105,-75.3295,0,1
16,18,16,18,36.7696,-63.4901,0,1
16,19,16,19,68.6222,-95.3043,0,1
16,20,16,20,97.949,-99.4137,0.0015,1
16,21,16,21,119.604,-100.703,0.006,1
16,22,16,22,147.248,-93.0071,0,1
16,23,16,23,175.414,-99.6685,0.0015,1
16,24,16,24,207.28,-83.3916,0,1
16,25,16,25,237.008,-79.3811,0,1
16,26,16,26,263.287,-84.2715,0,1
16,27,16,27,291.452,-100.345,0.0015,0
16,28,16,28,315.826,-95.0856,0,0
16,29,16,29,340.931,-116.702,1,0
16,30,16,30,369.283,-105.598,1,0
16,31,16,31,397.698,-116.883,1,0
16,32,16,32,420.709,-109.059,1,0
16,33,16,33,439.81,-110.508,1,0
16,34,16,34,467.634,-103.398,0.4,0
16,35,16,35,489.237,-112.415,1,0
16,36,16,36,518.9,-118.492,1,0
16,37,16,37,540.46,-109.471,1,0
16,38,16,38,563.05,-96.6176,0,0
16,39,16,39,589.54,-98.0513,0,0
16,40,16,40,607.068,-104.252,0.4,0
16,41,16,41,633.795,-110.136,1,0
16,42,16,42,659.571,-120.286,1,0
16,43,16,43,688.32,-115.301,1,0
16,44,16,44,715.07,-110.688,1,0
16,45,16,45,731.345,-103.056,0.15,0
16,46,16,46,748.947,-99.0663,0,0
16,47,16,47,772.207,-123.664,1,0
16,48,16,48,804.707,-90.2198,0,0
16,49,16,49,832.977,-97.8904,0,0
16,50,16,50,853.513,-100.177,0.0015,0
16,51,16,51,878.936,-120.448,1,0
16,52,16,52,898.03,-100.737,0.006,0
16,53,16,53,929.848,-102.629,0.15,0
16,54,16,54,964.498,-115.993,1,0
16,55,16,55,992.083,-122.559,1,0
16,56,16,56,1011.2,-102.25,0.03,0
16,57,16,57,1030.99,-109.051,1,0
16,58,16,58,1059.96,-113.153,1,0
16,59,16,59,1089.68,-124.73,1,0
16,60,16,60,1119.36,-107.866,1,0
16,61,16,61,1143.41,-106.982,1,0
16,62,16,62,1168.14,-94.4697,0,0
16,63,16,63,1193.61,-101.761,0.03,0
16,64,16,64,1216.25,-127.121,1,0
16,65,16,65,1247.39,-124.288,1,0
16,66,16,66,1279.18,-111.813,1,0
16,67,16,67,1309.62,-106.365,1,0
16,68,16,68,1333.08,-133.233,1,0
16,69,16,69,1357.07,-123.658,1,0
16,70,16,70,1377.68,-96.7571,0,0
16,71,16,71,1398.12,-124.366,1,0
16,72,16,72,1415.07,-101.215,0.006,0
16,73,16,73,1435.61,-103.673,0.4,0
16,74,16,74,1461.88,-102.278,0.03,0
16,75,16,DSO,264.764,-88.6979,0,0
16,76,16,Market,264.764,-101.785,0.03,0
17,18,17,18,17.6918,-64.5896,0,1
17,19,17,19,49.5177,-76.4794,0,1
17,20,17,20,78.8733,-75.3155,0,1
17,21,17,21,100.499,-91.4501,0,1
17,22,17,22,128.144,-88.9135,0,1
17,23,17,23,156.311,-76.6211,0,1
17,24,17,24,188.175,-84.5577,0,1
17,25,17,25,217.904,-82.8783,0,1
17,26,17,26,244.182,-82.6517,0,1
17,27,17,27,272.347,-87.1021,0,0
17,28,17,28,296.724,-90.3913,0,0
17,29,17,29,321.828,-109.259,1,0
17,30,17,30,350.179,-90.867,0,0
17,31,17,31,378.593,-107.312,1,0
17,32,17,32,401.608,-120.446,1,0
17,33,17,33,420.709,-110.354,1,0
17,34,17,34,448.537,-113.165,1,0
17,35,17,35,470.134,-105.828,1,0
17,36,17,36,499.796,-107.807,1,0
17,37,17,37,521.36,-88.7983,0,0
17,38,17,38,543.949,-98.5681,0,0
17,39,17,39,570.435,-105.754,1,0
17,40,17,40,587.963,-120.457,1,0
17,41,17,41,614.691,-106.839,1,0
17,42,17,42,640.466,-105.218,0.8,0
17,43,17,43,669.216,-112.903,1,0
17,44,17,44,695.967,-125.466,1,0
17,45,17,45,712.242,-92.7576,0,0
17,46,17,46,729.845,-117.183,1,0
17,47,17,47,753.109,-90.3441,0,0
17,48,17,48,785.611,-108.702,1,0
17,49,17,49,813.883,-92.6062,0,0
17,50,17,50,834.416,-95.1523,0,0
17,51,17,51,859.843,-105.4,1,0
17,52,17,52,878.941,-129.597,1,0
17,53,17,53,910.758,-121.778,1,0
17,54,17,54,945.408,-97.5819,0,0
17,55,17,55,972.988,-107.724,1,0
17,56,17,56,992.101,-99.7114,0.0015,0
17,57,17,57,1011.89,-129.177,1,0
17,58,17,58,1040.86,-109.271,1,0
17,59,17,59,1070.58,-113.576,1,0
17,60,17,60,1100.26,-108.674,1,0
17,61,17,61,1124.32,-110.55,1,0
17,62,17,62,1149.05,-98.753,0,0
17,63,17,63,1174.51,-106.226,1,0
17,64,17,64,1197.16,-122.412,1,0
17,65,17,65,1228.29,-107.225,1,0
17,66,17,66,1260.08,-101.234,0.006,0
17,67,17,67,1290.53,-95.7901,0,0
17,68,17,68,1313.98,-119.804,1,0
17,69,17,69,1337.97,-112.149,1,0
17,70,17,70,1358.58,-124.51,1,0
17,71,17,71,1379.02,-130.597,1,0
17,72,17,72,1395.97,-103.003,0.15,0
17,73,17,73,1416.5,-129.958,1,0
17,74,17,74,1442.78,-118.898,1,0
17,75,17,DSO,283.805,-113.255,1,0
17,76,17,Market,283.805,-110.694,1,0
18,19,18,19,31.8904,-100.159,0.0015,1
18,20,18,20,61.4003,-92.9684,0,1
18,21,18,21,82.8794,-82.3072,0,1
18,22,18,22,110.535,-96.4313,0,1
18,23,18,23,138.658,-86.3344,0,1
18,24,18,24,170.532,-78.1094,0,1
18,25,18,25,200.262,-92.1135,0,1
18,26,18,26,226.557,-81.8205,0,1
18,27,18,27,254.7,-96.8192,0,0
18,28,18,28,279.116,-117.609,1,0
18,29,18,29,304.174,-112.626,1,0
18,30,18,30,332.533,-95.6338,0,0
18,31,18,31,360.96,-85.071,0,0
18,32,18,32,384.005,-115.002,1,0
18,33,18,33,403.104,-117.195,1,0
18,34,18,34,430.945,-114.33,1,0
18,35,18,35,452.519,-92.4789,0,0
18,36,18,36,482.175,-103.974,0.4,0
18,37,18,37,503.759,-101.525,0.03,0
18,38,18,38,526.343,-89.3946,0,0
18,39,18,39,552.805,-98.5309,0,0
18,40,18,40,570.323,-94.7972,0,0
18,41,18,41,597.039,-90.4004,0,0
18,42,18,42,622.834,-90.6104,0,0
18,43,18,43,651.568,-124.141,1,0
18,44,18,44,678.31,-124.003,1,0
18,45,18,45,694.586,-103.317,0.15,0
18,46,18,46,712.183,-117.567,1,0
18,47,18,47,735.44,-110.235,1,0
18,48,18,48,767.939,-107.29,1,0
18,49,18,49,796.207,-109.461,1,0
18,50,18,50,816.745,-112.976,1,0
